acousticness,added_at,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,name,popularity,preview_url,speechiness,tempo,time_signature,track_img,valence
0.155,11/21/16,Dae Zhen,0.584,243461,0.693,0,8,0.366,-6.264,Friday,49,https://p.scdn.co/mp3-preview/5126a18c7bafc80b89c78454920ede867f9c9c1b?cid=930456c642564135939390fde3dd06bf,0.353,139.481,4,https://i.scdn.co/image/7461e070f78fe2d5873786208b66fefcad68ffe3,0.41
0.0426,11/21/16,Refs,0.509,238000,0.796,0,2,0.0451,-1.778,Turn Around,33,,0.0684,91.093,4,https://i.scdn.co/image/fd57425134abcdd1bd35555252e9143a7522cc80,0.76
0.558,11/21/16,Awkward Satellite,0.617,186932,0.58,0,10,0.274,-10.67,Bondax Gold (Snakeships Bootleg Remix) feat. Goodcat Kelevra - Remix,50,https://p.scdn.co/mp3-preview/62be909641469eeb5c368830e5d985a32495e954?cid=930456c642564135939390fde3dd06bf,0.386,95.912,4,https://i.scdn.co/image/ed6add48eb3b593cadb244a00d45d953dcbf5f66,0.385
0.142,11/19/16,Midnight To Monaco,0.376,202125,0.72,0,7,0.157,-4.446,Suicide,39,https://p.scdn.co/mp3-preview/5b421a1ccaaf3b1c0f10ace3ca0c19817713c817?cid=930456c642564135939390fde3dd06bf,0.0729,200.059,4,https://i.scdn.co/image/09305a709b41b0eb5ce8b7741e29d5d10256e8d7,0.545
0.263,11/19/16,Louis The Child,0.386,205618,0.714,0,6,0.233,-5.597,Fire,73,https://p.scdn.co/mp3-preview/684eb41efb09bf145d29ce846441fa73b61574e6?cid=930456c642564135939390fde3dd06bf,0.381,89.807,4,https://i.scdn.co/image/0aef2c38a789c216f0fbcec05f76dd650a48ad4b,0.313
0.127,11/19/16,Peggy Simms,0.733,193493,0.457,0.00504,4,0.115,-15.55,Spooky,39,https://p.scdn.co/mp3-preview/2aecab911e9b29c39398a3866d98f6d1b03f788d?cid=930456c642564135939390fde3dd06bf,0.0313,110.005,4,https://i.scdn.co/image/4a8c9900e7bad2241595df3109cb1cd168ecbc9f,0.914
0.101,11/19/16,Randy Crawford,0.658,254227,0.764,0.004,10,0.134,-8.646,Street Life,53,https://p.scdn.co/mp3-preview/634fccbb9677b7974dce77946b6561354b7c6efc?cid=930456c642564135939390fde3dd06bf,0.0449,107.433,4,https://i.scdn.co/image/5d2a8804d7c77e2897a6e0c2b2629adce91b8ceb,0.818
0.361,11/19/16,Shivaree,0.743,243777,0.674,8.93E-05,2,0.0696,-7.683,Goodnight Moon,52,https://p.scdn.co/mp3-preview/83b09f3cc6c9113438f717b00decdbe521d51b2e?cid=930456c642564135939390fde3dd06bf,0.0323,112.906,4,https://i.scdn.co/image/82eaa2d4b98a8f5159fbea67c6da56804ad8350c,0.808
0.0106,11/19/16,James Supercave,0.892,209067,0.644,0.0235,10,0.0659,-1.261,Burn,30,https://p.scdn.co/mp3-preview/477cfbce47f099474637bfd08f742b04ba4074a1?cid=930456c642564135939390fde3dd06bf,0.0537,129.014,4,https://i.scdn.co/image/448ffcf581d067758bcb3dc4313ed7f24ead49b1,0.945
0.0821,11/17/16,ODESZA,0.449,168000,0.796,4.30E-05,10,0.193,-3.698,Don't Stop,50,https://p.scdn.co/mp3-preview/083059378f1401397eb2fa3e2e322a7dfb1115bc?cid=930456c642564135939390fde3dd06bf,0.047,79.992,4,https://i.scdn.co/image/11c0169bb3a3cbf5060055721b6acc170903a01b,0.0398
0.833,11/17/16,Night Games,0.687,239393,0.624,0.00264,0,0.141,-7.526,Faithless,30,https://p.scdn.co/mp3-preview/4d6d771ce468460684a796c3418d24319234c50d?cid=930456c642564135939390fde3dd06bf,0.0295,98.026,4,https://i.scdn.co/image/5f6cbc94b6daf5d2bbd4f663e76e29d1917afaef,0.51
0.0279,11/16/16,Dr. Dre,0.916,161507,0.906,0,3,0.0803,-2.494,The Next Episode,71,https://p.scdn.co/mp3-preview/d13701c108a95e18f2503fd53211690b4088e871?cid=930456c642564135939390fde3dd06bf,0.195,95.3,4,https://i.scdn.co/image/a377cdaaf36345423f9a95c7e6de4464852cd930,0.29
0.0851,11/14/16,A Tribe Called Quest,0.879,183587,0.575,9.62E-06,1,0.55,-6.175,Black Spasmodic,66,https://p.scdn.co/mp3-preview/fbff28be66f1c9c50018b1dc3e718932fc84b3d0?cid=930456c642564135939390fde3dd06bf,0.281,95.008,4,https://i.scdn.co/image/5a609c7f19aeda2908311276e35557eed15d0e26,0.595
0.108,11/14/16,BLOW,0.685,217183,0.646,0.236,0,0.17,-6.717,Fall in Deep,55,https://p.scdn.co/mp3-preview/d4ccb6e6ffbe9febc8145b87bc59cd2d298da9bb?cid=930456c642564135939390fde3dd06bf,0.0711,111.966,4,https://i.scdn.co/image/2f0fd04263773288de3bea0bd4eba6a507ee8fe4,0.546
0.702,11/14/16,The Tapes,0.62,184000,0.564,2.62E-05,5,0.0846,-6.674,At All,37,,0.134,103.068,4,https://i.scdn.co/image/5babaa66c577789ae424087b714d7ffb88bdb1f3,0.213
0.028,11/14/16,Haywyre,0.849,275478,0.723,0.12,5,0.235,-5.093,Do You Don't You,53,https://p.scdn.co/mp3-preview/2047ddf10f2f0507f8b5e686999f9f8988f0cea2?cid=930456c642564135939390fde3dd06bf,0.046,115.031,4,https://i.scdn.co/image/d4af628d189fa1c1ccf70d70ea9d5cb0d0c90bdc,0.542
0.0919,11/14/16,RAC,0.756,256345,0.678,0.0408,6,0.143,-5.628,Nostalgia (RAC Mix),45,https://p.scdn.co/mp3-preview/47fe096d66824358976424f3166bff23e7946c9a?cid=930456c642564135939390fde3dd06bf,0.0323,117.996,4,https://i.scdn.co/image/6e368ef25296c9dd85b5995c90107bee3eec7b14,0.605
0.000271,11/14/16,Magic Bronson,0.675,219040,0.521,3.33E-06,1,0.121,-7.658,Fences,43,https://p.scdn.co/mp3-preview/7cd48673117a55a29acab57cdaedfc6a89c68dc6?cid=930456c642564135939390fde3dd06bf,0.0361,120.004,4,https://i.scdn.co/image/6a0c988e0fe8f7fc00506d4334a714970424c96d,0.432
0.0104,11/14/16,Lemaitre,0.569,210040,0.684,8.24E-05,11,0.134,-3.886,We Got U,54,https://p.scdn.co/mp3-preview/3f50c86f8a1ff8714aa70ffab89db644eb8145ce?cid=930456c642564135939390fde3dd06bf,0.0332,126.947,4,https://i.scdn.co/image/efa7b753fc98c2fa2d0a88db1ead3d84f20bd80f,0.475
0.355,11/14/16,ATR31,0.804,208142,0.542,0.000908,1,0.105,-7.913,Asuka,38,https://p.scdn.co/mp3-preview/6457563cf2c41f8e8e58ad3535ac5057efbd962c?cid=930456c642564135939390fde3dd06bf,0.0388,112.966,4,https://i.scdn.co/image/cb7cf4d7975ac1df83dbae99dce381ab6591910a,0.423
0.000362,11/14/16,WRLD,0.49,265981,0.895,0.061,8,0.0985,-4.225,Galaxies - Ardency Remix,38,https://p.scdn.co/mp3-preview/e652cb3d376cae1f2aa0848d56dc9d0d92828953?cid=930456c642564135939390fde3dd06bf,0.0427,173.96,4,https://i.scdn.co/image/f28e8dfae7361a59d401a9e844c9538a40439962,0.337
0.0411,11/14/16,Rambo V,0.793,296000,0.671,0.801,1,0.0734,-4.581,So Good to See You,37,https://p.scdn.co/mp3-preview/11aa8d35d21d293d9951a231d079acc574c4dcbe?cid=930456c642564135939390fde3dd06bf,0.0412,119.994,4,https://i.scdn.co/image/9dc62f242218cd32b1cede11f08e32b9bb094ab6,0.806
0.052,11/14/16,Fossa Beats,0.894,189851,0.658,0.179,0,0.0771,-3.818,Echoes (feat. Elkka),43,https://p.scdn.co/mp3-preview/df13bbf7e43a7bc827865e894b019d8003870cf3?cid=930456c642564135939390fde3dd06bf,0.0545,134.018,4,https://i.scdn.co/image/bb2ee4f2e65f749e44619a377c5fc2c2da17bcd3,0.924
0.746,11/14/16,Old Man Canyon,0.616,251876,0.498,0.371,11,0.11,-8.575,Always Love,40,https://p.scdn.co/mp3-preview/1454e3df58855bd4ffee9c602e75a062498db725?cid=930456c642564135939390fde3dd06bf,0.0262,104.028,4,https://i.scdn.co/image/f98207cb12b009bbd73f49d14f2d166cedb039d8,0.315
0.254,11/14/16,Memorecks,0.929,179439,0.714,0.00306,11,0.124,-8.067,Bruce Wayne,49,https://p.scdn.co/mp3-preview/ced41f94d31b92e328b3bde624c558d6e42c4c9f?cid=930456c642564135939390fde3dd06bf,0.0307,106.993,4,https://i.scdn.co/image/76be846cb5ca9f024f48aede0490086f53fb9eda,0.813
0.88,11/14/16,NoMBe,0.686,185840,0.578,0.0823,6,0.0795,-9.888,California Girls - NoMBe VS Sonny Alven,59,https://p.scdn.co/mp3-preview/47bc8e9a1a82ab67a8880bebdb5d59d6212a0d1a?cid=930456c642564135939390fde3dd06bf,0.117,98.051,4,https://i.scdn.co/image/4f44440928027591f5d4253c1bb021ae2d64e8eb,0.33
0.00458,11/12/16,The Geek x Vrv,0.657,207273,0.634,0.0249,5,0.0875,-5.57,Say It,49,https://p.scdn.co/mp3-preview/9be6343f86bed0471a22118b262e583ea7991ea4?cid=930456c642564135939390fde3dd06bf,0.0246,87.994,4,https://i.scdn.co/image/5806150f979f58bcbffb08294294c7fa78139fcf,0.424
0.0397,11/12/16,The Geek x Vrv,0.581,231805,0.924,0.282,6,0.121,-4.716,Da Funk,33,https://p.scdn.co/mp3-preview/80bb6d7d72377dd20c6ddea27619c8ba247b48c2?cid=930456c642564135939390fde3dd06bf,0.0852,175.893,4,https://i.scdn.co/image/2f8cdb78619c7a4852249d36b615198b0a096da9,0.268
0.531,11/12/16,Netherfriends,0.694,171728,0.602,2.84E-05,7,0.109,-9.281,Work Sucks Don't Tweak,18,https://p.scdn.co/mp3-preview/f48cfa3571cd4c028067ffd05466258fa028cd54?cid=930456c642564135939390fde3dd06bf,0.271,129.985,4,https://i.scdn.co/image/269303e712ff9bf715a0a649fd80ad23749405c4,0.458
0.0728,11/12/16,The Geek x Vrv,0.738,242098,0.758,0.000163,11,0.117,-5.427,Origami,38,https://p.scdn.co/mp3-preview/effdf1fe568f44ad98ae3883a4238b7797d87e5a?cid=930456c642564135939390fde3dd06bf,0.301,84.955,4,https://i.scdn.co/image/2f8cdb78619c7a4852249d36b615198b0a096da9,0.566
0.902,11/12/16,Hans Zimmer,0.0729,79840,0.0968,0.918,6,0.117,-23.887,Honor Him,47,https://p.scdn.co/mp3-preview/3c97c6628feeeaa00cb90528df30cd5c54cde7aa?cid=930456c642564135939390fde3dd06bf,0.0378,69.759,4,https://i.scdn.co/image/4adc0e7f062a8506cf209afa422d10e3458b5255,0.0525
0.371,11/12/16,MS MR,0.533,171387,0.448,1.37E-05,3,0.37,-7.003,Dark Doo Wop,50,https://p.scdn.co/mp3-preview/c6d146093c8a45baa8a0ff87d95ad3996eb6b67a?cid=930456c642564135939390fde3dd06bf,0.0249,99.957,4,https://i.scdn.co/image/d31cbb9ece251911f3aea6347f610c8c4aca80fc,0.243
0.178,11/11/16,Kiiara,0.657,168664,0.51,0.107,8,0.156,-6.438,dopemang (feat. Ashley All Day),63,https://p.scdn.co/mp3-preview/ac8864156dcdd7e66979d6011ee70c565ae40b85?cid=930456c642564135939390fde3dd06bf,0.0369,151.024,4,https://i.scdn.co/image/71219f52f7149255c766ac871d79892423a122ac,0.358
0.0384,11/10/16,Russ Liquid,0.849,271109,0.829,0.836,8,0.136,-6.898,Three In One,17,https://p.scdn.co/mp3-preview/a31ca825fb71f0c2f4b7c8acfb090613d9f9ea98?cid=930456c642564135939390fde3dd06bf,0.0546,108.008,4,https://i.scdn.co/image/5c5c39a08a2255d461c5d101900040c5b6af56ab,0.694
0.00644,11/10/16,Max Frost,0.73,306409,0.59,0.768,10,0.0719,-3.078,Withdrawal - Spada Remix,37,https://p.scdn.co/mp3-preview/3895b7117c27c752b84abd63b5d9826f2835de24?cid=930456c642564135939390fde3dd06bf,0.114,125.972,4,https://i.scdn.co/image/258eafdd6b1377ebf6f7cc01ef8ccfea831d9c6c,0.501
0.126,11/10/16,Point Point,0.761,212440,0.664,0.597,9,0.0923,-5.752,A Piece of Sun - LigOne Remix,34,https://p.scdn.co/mp3-preview/c2b5dc010a25e9a59d4267ce2ae6cc4d4f97280d?cid=930456c642564135939390fde3dd06bf,0.0583,92.992,4,https://i.scdn.co/image/a0d3a629bbdfc0e1495c024cbcc3b0cc6e8ac671,0.173
0.26,11/10/16,Louis The Child,0.684,175059,0.774,0,7,0.108,-5.951,Weekend,71,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=930456c642564135939390fde3dd06bf,0.188,84.991,4,https://i.scdn.co/image/da8bb9bda20fdcdb8b564af4c9fcdb796587d4fb,0.446
0.272,11/9/16,Chubby Checker,0.602,136667,0.767,0,8,0.126,-6.873,Let's Twist Again,41,https://p.scdn.co/mp3-preview/83371b8583fd624cebcbf04ee7ced97cf3945653?cid=930456c642564135939390fde3dd06bf,0.152,83.822,4,https://i.scdn.co/image/c64f31d8b27084fd6332dd979ad5ceed6d82e365,0.907
0.0043,11/9/16,Declan McKenna,0.606,253067,0.572,0.000519,4,0.0929,-8.661,Brazil,65,https://p.scdn.co/mp3-preview/f209ca2814ee55176e8c1daf16c8c6107ed7130f?cid=930456c642564135939390fde3dd06bf,0.0369,121.009,4,https://i.scdn.co/image/408f0601a6f11b790ab7bef48672cc5d3cbee50f,0.51
0.727,11/9/16,Perry Como,0.648,161640,0.528,1.51E-05,0,0.127,-9.965,Papa Loves Mambo,16,https://p.scdn.co/mp3-preview/0ac2eee56a4dd3ee43bd770e54c7168effd67fda?cid=930456c642564135939390fde3dd06bf,0.0623,82.097,4,https://i.scdn.co/image/f1e97a69ab336938f0df52cad98ee430fabc0cdf,0.896
0.865,11/9/16,Perry Como,0.499,160867,0.273,2.11E-06,0,0.319,-14.577,Magic Moments,50,https://p.scdn.co/mp3-preview/ed1db1d350bfd41357515ee4b0f93a7fa1f511e7?cid=930456c642564135939390fde3dd06bf,0.0544,156.081,3,https://i.scdn.co/image/f1e97a69ab336938f0df52cad98ee430fabc0cdf,0.713
0.0781,11/7/16,Lafa Taylor,0.453,236318,0.442,0.00284,9,0.116,-9.922,Hazelnut Butter,48,https://p.scdn.co/mp3-preview/932a85f106c82495438329e58e8f9b05bb9f0240?cid=930456c642564135939390fde3dd06bf,0.0821,126.946,4,https://i.scdn.co/image/4a4b19f2eeb602ec9a2558f8ae5a9575d0b97350,0.222
0.676,11/7/16,Noirre,0.652,258365,0.388,0.000123,5,0.09,-12.205,309,41,https://p.scdn.co/mp3-preview/db4b9c1636898d99defb915bc1dbff54344f27dd?cid=930456c642564135939390fde3dd06bf,0.0393,90.018,4,https://i.scdn.co/image/6cf5d064106340ec8fc868911243b6393433f42b,0.521
0.00533,11/6/16,Austra,0.709,243004,0.474,0.587,6,0.115,-7.068,Utopia,55,https://p.scdn.co/mp3-preview/817d14a00b0ad83bdf2243c2c901eb1137d1b243?cid=930456c642564135939390fde3dd06bf,0.0311,124.984,4,https://i.scdn.co/image/4a41ee94242f80843b2e0d1fb868f88cad56a546,0.375
0.0478,11/6/16,Miniature Tigers,0.432,209375,0.951,3.74E-06,8,0.395,-2.982,Nobody Else,33,https://p.scdn.co/mp3-preview/0c17793f132ed161b8603c4b0cea6555493dc028?cid=930456c642564135939390fde3dd06bf,0.0752,149.844,4,https://i.scdn.co/image/cafc7617bcee3d8b8aa65b7f8d00b7ded199a34f,0.732
0.00534,11/5/16,GRiZ,0.683,400983,0.782,0.00167,7,0.0661,-5.324,A Fine Way to Die,49,https://p.scdn.co/mp3-preview/3b752a9cc32f3d071371dcdf84ae2a2dcdc80fab?cid=930456c642564135939390fde3dd06bf,0.0467,102.983,4,https://i.scdn.co/image/81b41a75d94569ab93b323b428f212d3853c80af,0.691
0.372,11/4/16,Tears For Fears,0.638,251489,0.8,0.00553,7,0.113,-12.077,Everybody Wants To Rule The World,66,https://p.scdn.co/mp3-preview/0eae1db00010de0cc5a09701610224a26d0e052e?cid=930456c642564135939390fde3dd06bf,0.0572,112.055,4,https://i.scdn.co/image/5c6f3ddf693cb774e9b6434e82728899b88ed59b,0.565
0.0905,11/4/16,Todd Terje,0.915,419373,0.762,0.792,7,0.596,-8.88,Inspector Norse,41,https://p.scdn.co/mp3-preview/710b02b4fc4ce78bc35af49c9f7b03c02d916e55?cid=930456c642564135939390fde3dd06bf,0.0521,119.988,4,https://i.scdn.co/image/e0b7fab44277fcd531e421fd1f041bce9c13880b,0.892
0.469,11/4/16,Ledinsky,0.644,198689,0.651,0.000453,5,0.0869,-5.33,DonaldTrumpMakesMeWannaSmokeCrack - Nector Remix,47,https://p.scdn.co/mp3-preview/d953d41701e9795ed9aaa3de6dd8df5eac0290d1?cid=930456c642564135939390fde3dd06bf,0.0587,182.938,3,https://i.scdn.co/image/b46b2efb7c332b54512d6d6d664990cf4e052787,0.647
0.284,11/4/16,The Derevolutions,0.788,150998,0.502,8.52E-05,9,0.141,-6.83,Payback,11,https://p.scdn.co/mp3-preview/b8ae8d2a460dad4dbc7a83ed38dae30d11e97435?cid=930456c642564135939390fde3dd06bf,0.0513,120.035,4,https://i.scdn.co/image/3c3c34d1bc8f397894eb4c1ada87f5e89336eec6,0.966
0.135,11/4/16,Saint Motel,0.692,181507,0.855,0,8,0.185,-4.704,Getaway,52,https://p.scdn.co/mp3-preview/378ba6cbbe347d5807b8893b1599d193001f6e0a?cid=930456c642564135939390fde3dd06bf,0.0344,119.966,4,https://i.scdn.co/image/0f01ae79be1a6fd3e72b02ef8e6cc68d000b0af2,0.66
0.000562,11/4/16,Lettuce,0.622,200907,0.669,0.874,6,0.116,-8.177,Mt. Crushmore,27,https://p.scdn.co/mp3-preview/b9537eab23acea0c06178efcad3bf977c20c13ab?cid=930456c642564135939390fde3dd06bf,0.0327,89.979,4,https://i.scdn.co/image/9178ec8184be78a1837c3f4c6c9814dd759ab1c5,0.62
0.438,11/4/16,Mura Masa,0.661,245607,0.391,0.0372,0,0.186,-10.288,When U Need Me,55,https://p.scdn.co/mp3-preview/13dc79c611a1fc2be2352cdac37aaa93d8caa0a3?cid=930456c642564135939390fde3dd06bf,0.0621,106.982,4,https://i.scdn.co/image/21fd333f0b3b1d42437b6eb04db1b5e3ff0606fc,0.296
0.228,11/4/16,Bad Wave,0.47,283530,0.679,0,4,0.0585,-8.996,3am,38,https://p.scdn.co/mp3-preview/3ca65395b36759dae610f1736814f87db7aa7970?cid=930456c642564135939390fde3dd06bf,0.0897,125.053,4,https://i.scdn.co/image/0796dba7e905bb1a220ca467d8bf2cd34638637e,0.597
0.00201,11/3/16,The Strokes,0.394,208133,0.859,0.233,9,0.1,-3.851,Razorblade,49,https://p.scdn.co/mp3-preview/d0c0476c53447683a63e6e01d788c82123e8bd6d?cid=930456c642564135939390fde3dd06bf,0.0409,136.075,5,https://i.scdn.co/image/df1e7c0a414f1dc9fcf388af89edf748cf27cebe,0.511
0.503,11/2/16,Cobi,0.41,256333,0.648,0,7,0.219,-4.469,Don't You Cry For Me,71,https://p.scdn.co/mp3-preview/549a24e2baee49314cfb6f4437ce07c886e4afd2?cid=930456c642564135939390fde3dd06bf,0.0362,60.391,4,https://i.scdn.co/image/7be14f7fb7c3160f0b219afc9ac2c29bac8876f1,0.342
0.812,11/2/16,Alabama Shakes,0.549,182467,0.421,0.471,2,0.0826,-7.425,Sound & Color,63,https://p.scdn.co/mp3-preview/36067b2669cd9d0c47c408b9fb74655969a7f441?cid=930456c642564135939390fde3dd06bf,0.0603,114.868,4,https://i.scdn.co/image/c09217de8fe1e0001f5dfb3714403e23ee8e64db,0.182
0.206,11/2/16,Coldplay,0.602,136867,0.612,0.00616,0,0.107,-8.409,Don't Panic,65,https://p.scdn.co/mp3-preview/16934eff613fc29419342949db940ff154750a50?cid=930456c642564135939390fde3dd06bf,0.0335,122.062,4,https://i.scdn.co/image/495b0549379fc4c324445fd7d2bfa219a8c18a90,0.458
0.00553,11/1/16,Eric Prydz,0.606,169427,0.847,0.00169,10,0.819,-5.96,Call On Me - Radio Edit,57,https://p.scdn.co/mp3-preview/cae754ea79705b7161191ac772f5e928985ce503?cid=930456c642564135939390fde3dd06bf,0.403,126.257,4,https://i.scdn.co/image/07eabb97ca422d678bc0e30a8cf51a13853e50a8,0.471
0.217,11/1/16,Kungs,0.762,206907,0.801,0.000591,7,0.289,-4.581,I Feel So Bad,52,,0.0392,122.994,4,https://i.scdn.co/image/2ce8697a20372f378a308808d88b804331eda995,0.689
0.279,11/1/16,Teen Daze,0.691,355962,0.55,0.716,7,0.0525,-9.348,Palo Santo,29,https://p.scdn.co/mp3-preview/41fad56dfb490ad5bde18bc9febefa932f5fc308?cid=930456c642564135939390fde3dd06bf,0.0498,104.003,4,https://i.scdn.co/image/7f4e25d3acefa0bb9ce94ce8d143b7e374a4c95d,0.711
0.0544,10/31/16,Point Point,0.681,210286,0.876,2.81E-05,7,0.21,-4.568,Wound Up,34,https://p.scdn.co/mp3-preview/e5a72f88f0e148a82508e2790a696b164d2c703e?cid=930456c642564135939390fde3dd06bf,0.387,105.068,4,https://i.scdn.co/image/c9af23473c94528a48dae9032b18601624fa4200,0.263
0.285,10/31/16,MÃ˜,0.512,218960,0.658,0.0044,7,0.0972,-4.374,New Year's Eve - Vera Loves Vasco Remix,48,https://p.scdn.co/mp3-preview/23ce021f928eed00e601e29a9b5561580950001f?cid=930456c642564135939390fde3dd06bf,0.0669,121.4,4,https://i.scdn.co/image/ce6dae530f58e3e14e51e98d5a85c27d138458d9,0.397
0.218,10/31/16,Joakim Karud,0.928,183830,0.558,0.563,11,0.142,-8.26,Longing,42,https://p.scdn.co/mp3-preview/ddad9bc2db8c0b516db0e374918fbea1740a0800?cid=930456c642564135939390fde3dd06bf,0.049,94.03,4,https://i.scdn.co/image/2a6d2e90c93bb18099809f9cd76d58f7a677bfa9,0.53
0.677,10/31/16,Jadu Heart,0.71,187826,0.366,0.0786,0,0.582,-12.68,Warm Magic,44,https://p.scdn.co/mp3-preview/3c4cc2139760e4ffbf6830c35aa308d7e300e588?cid=930456c642564135939390fde3dd06bf,0.148,115.068,4,https://i.scdn.co/image/7389b7b15bc74400ef7ac4ae73caa90011f98002,0.34
0.00104,10/29/16,Galantis,0.708,203133,0.945,0.0803,5,0.227,-3.247,Peanut Butter Jelly,70,https://p.scdn.co/mp3-preview/b7fb82cd8de6d07fca2be8ce026004c26c8072c6?cid=930456c642564135939390fde3dd06bf,0.234,127.96,4,https://i.scdn.co/image/95659045e6271cd2ca07e0ba1176ad6ce24d7ce7,0.553
0.0143,10/28/16,Saint Motel,0.57,177533,0.836,0.139,8,0.0684,-5.464,You Can Be You,49,https://p.scdn.co/mp3-preview/f8076c6ea031e97d621018af194bc77f18f34b5f?cid=930456c642564135939390fde3dd06bf,0.0392,76.539,4,https://i.scdn.co/image/0f01ae79be1a6fd3e72b02ef8e6cc68d000b0af2,0.701
0.517,10/25/16,The Righteous Brothers,0.367,215840,0.215,0,0,0.618,-16.652,Unchained Melody,62,https://p.scdn.co/mp3-preview/be5363a6d28b9d380ea8c27f77f7ee8c88d4f4de?cid=930456c642564135939390fde3dd06bf,0.0288,98.742,3,https://i.scdn.co/image/5a3b78a1f18acf02e5992676684a03e7dd3a402b,0.255
0.00716,10/25/16,GGOOLLDD,0.551,257392,0.784,0.00326,2,0.0867,-5.247,Undercovers,37,https://p.scdn.co/mp3-preview/64643cf3386c833716fe8dd704181907f23b6447?cid=930456c642564135939390fde3dd06bf,0.0645,160.109,4,https://i.scdn.co/image/8c5769f24a7101257394324d1f280b6b2c72d96c,0.534
0.399,10/25/16,Santana,0.724,256773,0.39,0.153,7,0.12,-13.433,Oye Como Va,3,,0.0526,128.247,4,https://i.scdn.co/image/fb9cfcfc4ae055b79ff6b8b213029f637d7fb707,0.958
0.00925,10/25/16,Yeah Yeah Yeahs,0.752,383547,0.629,0.26,1,0.0745,-3.913,Heads Will Roll - A-Trak Remix,56,https://p.scdn.co/mp3-preview/0f26d1cc083dc651945664a1bada35db34cf6d85?cid=930456c642564135939390fde3dd06bf,0.0886,131.99,4,https://i.scdn.co/image/5286bbe687264a26570f0961e5ddddff7de0a0d1,0.762
0.601,10/25/16,Ryn Weaver,0.636,206293,0.657,1.26E-05,6,0.0986,-6.246,OctaHate,2,,0.0422,80.027,4,https://i.scdn.co/image/4e5b3c7d1d9bac9f1dc8d00fb25921f26fafddf9,0.393
0.0077,10/25/16,Enur,0.888,230733,0.666,0.00156,10,0.0555,-5.547,Calabria 2008,54,https://p.scdn.co/mp3-preview/7961b8faf3a74b7fcd17d1a694782d588a30ba13?cid=930456c642564135939390fde3dd06bf,0.163,125.993,4,https://i.scdn.co/image/7fd5a80361b560b7efa3a0f63509b3537df3a944,0.469
0.0422,10/25/16,Thoomas Jack,0.85,335018,0.57,0.00472,5,0.151,-8.661,Snowship,3,,0.0615,105.014,4,https://i.scdn.co/image/f407a809c75bdd9d40306d766e493fc8ca2b4c7a,0.513
0.00084,10/25/16,Deorro,0.864,270054,0.838,0.00215,9,0.944,-2.792,Perdoname,66,https://p.scdn.co/mp3-preview/838bcd152e432ba36274124d36a5ee9ed56d0940?cid=930456c642564135939390fde3dd06bf,0.102,127.994,4,https://i.scdn.co/image/301504039c07ee7ac33047c09fe73b7a29760d40,0.526
0.0016,10/24/16,ODESZA,0.47,196000,0.633,0.00453,10,0.257,-9.323,If There's Time,46,https://p.scdn.co/mp3-preview/530131494d55425473af5e21a73a681a79f9fccf?cid=930456c642564135939390fde3dd06bf,0.0323,140.12,4,https://i.scdn.co/image/0f9a73379538902cf38c29fab7117d2c11964a96,0.138
0.158,10/24/16,SAFIA,0.714,215510,0.731,0.000271,10,0.108,-6.312,Embracing Me - Mazde Remix,28,https://p.scdn.co/mp3-preview/64989d79540b72d26e704d604ecd854ef6e6ee1b?cid=930456c642564135939390fde3dd06bf,0.0368,98.022,4,https://i.scdn.co/image/535d66519721b6a933474249a78460c24b1f181b,0.345
0.0135,10/24/16,Robert Robert,0.536,226220,0.684,3.44E-06,10,0.16,-7.673,Longbeach,36,https://p.scdn.co/mp3-preview/4d4301f79a3401b32fc4b83c4f3aeeb2d97ad74e?cid=930456c642564135939390fde3dd06bf,0.0344,99.968,4,https://i.scdn.co/image/f32ceae5a8d02867487dc4508da41646a850e0a9,0.199
0.0039,10/24/16,GoldLink,0.641,254678,0.795,2.67E-06,7,0.627,-5.294,Unique - Louis Futon Remix,42,https://p.scdn.co/mp3-preview/67b2cefeb73b08a013bdc9d0ec677b54500c1552?cid=930456c642564135939390fde3dd06bf,0.299,114.993,4,https://i.scdn.co/image/b1410e3c6bb82bc5764bc6b06bf60208cfbc16b0,0.454
0.00968,10/23/16,Showtek,0.738,311211,0.953,0.0115,11,0.0501,-2.633,Booyah,52,https://p.scdn.co/mp3-preview/6b694660b32259bb0c20b855b5fa5d826ccc616c?cid=930456c642564135939390fde3dd06bf,0.124,127.989,4,https://i.scdn.co/image/2fb6da384759b39e60bd27274443658e125c0e0d,0.508
0.611,10/23/16,Ratatat,0.495,180911,0.415,0.818,3,0.9,-10.202,Supreme,41,https://p.scdn.co/mp3-preview/7f58903896cd91b50d0bf01ea753079850fbbef3?cid=930456c642564135939390fde3dd06bf,0.037,62.071,4,https://i.scdn.co/image/ca6d9c99821fe4fd717f37ecbe90c13479e1ba63,0.278
0.00699,10/22/16,Epic Empire,0.672,206450,0.712,0.000324,9,0.136,-7.394,Iris,19,https://p.scdn.co/mp3-preview/68f985e03c1f5920f9b2d3bf4ee78b4644066fb7?cid=930456c642564135939390fde3dd06bf,0.13,146.032,4,https://i.scdn.co/image/3367654593783f1e76f75bef41eac3b6d4083d17,0.434
